Kalanchoe tubiflora, Bryophyllum tubiflorum (Chandelier Plant, Mother-of-millions)
Mammillaria balmii (Mammillaria Balmii)
Mammillaria celsiana (Pincushion Cactus)
Mammillaria elongata (Mammillaria Elongata, Golden Star, Lace Cactus, Lady Finger)
Myrtillocactus geomerizans cristata (Dinosaur Cactus, Blue Candle, Whortleberry Cactus, Blue Flame, Blueberry Cactus, Blue Myrtle)
Notocactus leninghausii (Notocactus, Golden Pipe Cactus)
Opuntia ficus indica (Indian Fig, Prickly Pear, Cactus Fruit)
Opuntia microdasys (Bunny Ears)
Opuntia microdasys albispina (Polka Dots)
Opuntia microdasys rubra (Bunny Ears Red)
Opuntia schickendantzii (Lions Tongue Opuntia)
Opuntia stricta (Prickly Pear, Erect Prickly Pear)
Opuntia vulgaris (Opuntia, Prickly Pear Tree)
Pachyphytum oviferum (Pearly Moon Stones, Sugared Almonds)
Pachypodium densiflorum (Pachypodium Yellow)
Pachypodium geayi (Pachypodium)
Pachypodium lamerii (Star Of The Steppe, Madagascar Palm)
Pachypodium lealii (Dwarf Pachypodium, Spiny Adenium)
Parkinsonia aculeata (Jerusalem Thorn, Mexican Palo Verde)
Pedilanthus tithymaloides (Devil's Backbone, Japanese Poinsettia, Slipper Spurge, Redbird Cactus, Christmas Candle)
Pedilanthus tithymaloides variegata (Pedilanthus Variegated, Devils Back Bone, Zigzag Plants)
Pereskia corrugata, Rhodocactus corrugatus (Common Pereskia)
Pereskia godseffiana (Variegated Pereskia)
Sansevieria grandis moonshine (White Snake Plant)
Sansevieria guineensis variegata (Sansevieria Golden Broad Leaved)
Sansevieria trifasciata (Snake Plant, Mother-in-law's Tongue)
Sansevieria trifasciata compacta (Sansevieria Compacta)
Sansevieria trifasciata golden hahnii (Sanseveria Golden Hahnii)
Sansevieria trifasciata hahnii (Mother In Laws Tongue, Hahns Sansevieria, Dwarf Snake Plant)
Sansevieria trifasciata laurentii, S. zebrina (Mother In Laws Tongue, Snake Plant, Sanseveria, Bowstring Hemp.)
Sansevieria zeylanica
Schlumbergera bridgesii (Easter Cactus, Christmas Cactus, Holiday Cactus, Zygo Cactus)
Scilla violacea (Silver Squill)
Sedum morganianum (Burrows Tail, Donkey Tail)
Sedum morganianum burrito (Sedum Burrito, Compact Burrows Tail)
Sedum nussbaumerianum (Copperstone Stonecrop, Echeveria Yellow)
Sedum reflexum
Sedum rubrotinctum (Christmas Cheer, Jelly Bean Plant)
Senecio kleinia, Kleinia nerifolia (California Cactus, Monkey Tree)
Senecio radicans (Long Leaf Sedum)
Senecio radicans fish hook (Fish Hook Sedum)
Senecio rowleyanus (String-of-pearls, String-of-beads,)
Stapelia species (Stapelia, Star Fish Flower, Star Flower)
Stephania species (Yam)
Yucca aloifolia (Yucca, Spanish Bayonet, Our Lords Candle)
Yucca aloifolia marginata (Variegated Yucca, Variegated Spanish Bayonet, Our Lords Candle)
Yucca aloifolia medio picta (Yucca Medio Picta)
Yucca elephantipes (Yucca Green, Giant Yucca, Spineless Yucca, Palm Lily)
Yucca elephantipes marginata (Yucca Marginata)
Yucca filimentosa marginata (Yucca Golden)
Yucca medio picta (Yucca Variegated)
Yucca species silver (Yucca Silver)
Yucca whipplei (Our Lords Candle, Whipplei Yucca)

Climbers, Creepers & Vines

Abrus precatorius (Indian Licorice, Chanoti, Deadly Crabs Eye)
Abutilon megapotamicum (Weeping Chinese Lantern, Trailing Abutilon)
Adenocalymma comosum, Bignonia comosa (Yellow Garlic Creeper)
Adenocalymna alliceae, Mansoa alliacea (Garlic Creeper)
Allamanda cathartica (Allamanda Yellow, Golden Trumpet)
Allamanda hybrida (Allamanda Hybrids Other Than Purple)
Allamanda hybrida variety cuppa coffee
Allamanda nerifolia (Golden Trumpet Bush, Buttercup Flower, Golden Bell)
Allamanda nerifolia flore pleno (Allamenda Double Yellow Flowers, Allamanda Double)
Allamanda nerifolia var variegata (Allamanda Variegata)
Allamanda violacea (Allamanda Purple)
Allamanda violacea hybrida (Allamanda Purple Large Hybrid)
Anemopaegma chamberlaynii, Bignonia chamberlaynii (Yellow Trumpet Vine)
Antigonon leptopus (Coral Vine, Honolulu Creeper, Mexican Creeper, Bride's Tears, Chain-of-love, Hearts On A Chain, Love)
Antigonon leptopus alba (Coral Vine White, Ice Cream Creeper White, Love Vine White, Corallita White)
Antigonon leptopus var. rosea (Coral Vine Light Pink, Ice Cream Creeper Light Pink, Love Vine Light Pink, Corallita Light Pink)
Argyreia nervosa, Argyreia speciosa, Convolvulus nervosus, Lettsomia nervosa (Elephant Creeper, Hawaiian Baby Woodrose, Silky Elephant Glory, Woolly Morning Glory)
Aristolochia elegans (Calico Flower)
Aristolochia ringens (Large Calico Flower)
Artabotrys odoratissimus (Champa Green, Tail Grape, Climbing Ylang Ylang)
Asparagus densiflorus plumosus (Bridal Fern)
Asparagus fulcatus (Sickle Horn Asparagus)
Asparagus officinalis (Asparagus)
Asystasia coromandalina (Asystasia, Abelia)
Asystasia coromandalina alba (Asystasia White Flowers)
Asystasia coromandalina flava (Asystasia Lemon Flowers)
Asystasia coromandalina purpurea (Asystasia Purple Flowers)
Asystasia coromandalina variegata (Abelia Variegated, Asystasia Varigated, Glossy Abelia, Mosaic Abelia)
Asystasia species variegata (Asystasia Mosiac Variegated)
Banisteria laevifolia (Bansteria Laevifoilia)
Basella alba (Indian Spinach, Malabar Spinach)
Bauhinia bidentata (Bauhinia Orange)
Bauhinia coccinea (Bauhinea Vine)
Bauhinia vahlii (Bauhinia Vahlii, Bauhinia Creeping)
Beaumontia grandiflora (Nepal Trumpet Creeper, Heralds-trumpet)
Beaumontia grandiflora variegata (Variegated Beaumontia)
Bignonia gracilis variegated
Bignonia gracilis, Macafadyena unguis - cati, Doxantha unguis - cati (Cats Claw Climber)
Bignonia purpurea, Bignonia magnifica, Arrabidaea magnifica (Bignonia Magnifica)
Bougainvillea buttiana plena var cherry blossom (Bougainvillea Light Pink Double)
Bougainvillea buttiana plena var mahara crimson (Bougainvillea Red Double)
Bougainvillea buttiana plena var pink supreme (Bougainvillea Dark Pink Double)
Bougainvillea buttiana plena var rosevelts delight (Bougainvillea Orange Double)
Bougainvillea formosa (Bougainvillea Lilac)
Bougainvillea glabra (Bougainvillea Deep Purple Compact, Peper Flower)
Bougainvillea glabra lilac queen (Bougainvillea Glabra Lilac Queen)
Bougainvillea glabra mauve queen (Bougainvillea Glabra Mauve)
Bougainvillea glabra mauve queen variegata (Bougainvillea Glabra Mauve Variegata)
Bougainvillea glabra pink queen (Bougainvillea Glabra Pink)
Bougainvillea glabra pink queen arborescens (Bougainvillea Glabra Pink Arborea)
Bougainvillea glabra pink queen variegata (Bougainvillea Glabra Pink Variegata)
Bougainvillea glabra sanderi (Bougainvillea Glabra Arborea)
Bougainvillea glabra trinadad (Bougainvillea Light Purple Compact)
Bougainvillea glabra trinadad arborescens (Bougainvillea Glabra Trinadad Arborea)
Bougainvillea glabra trinadad variegata (Bougainvillea Dark Pink Variegata)
Bougainvillea glabra variegata (Bougainvillea Pink Variegata)
Bougainvillea spectabilis alba variegata (Variegated White Bougainvillea)
Bougainvillea spectabilis chitra (Bougainvillea Red With Pink Splashes)
Bougainvillea spectabilis h. c. buck, B. spectabillis partha (Bougainvillea H. C. Buck, Partha)
Bougainvillea spectabilis highway red n pink (Bougainvillea Highway Red N Pink, Bougainvillea Road Side)
Bougainvillea spectabilis hong kong red (Bougainvillea Deep Red)
Bougainvillea spectabilis hong kong red variegated, Bougainvillea raspberry (Bougainvillea Red Variegated)
Bougainvillea spectabilis mahatma (Bougainvillea Shocking Pink, Bougainvillea Mahatma)
Bougainvillea spectabilis mary palmer (Bougainvillea White & Pink)
Bougainvillea spectabilis shubra (Bougainvillea White)
Bougainvillea spectabilis theema (Bougainvillea Yellow Variegated Leaves)
Bougainvillea spectablis variegata (Bougainvillea White Variegated)
Bougainvillea topiary sandards and bonsai (Bougainvillea Topiary, Standards And Bonsai)
Bougainvillea x buttiana alba (Bougainvillea White Dwarf)
Bougainvillea x buttiana begum sikhander (Bougainvillea Pink And White)
Bougainvillea x buttiana begum sikhander variegata (Bougainvillea Begum Sikhender Variegated)
Bougainvillea x buttiana blondie (Bougainvillea Yellow Orange)
Bougainvillea x buttiana blondie arborescens (Bougainvillea Blondie Large Growing)
Bougainvillea x buttiana jackie rana (Bougainvillea Pinkish Orange)
Bougainvillea x buttiana jackie rana variegata (Bougainvillea Jackie Rana Variegata)
Bougainvillea x buttiana lady mary bearing (Bougainvillea Yellow, Bougainvillea Golden)
Bougainvillea x buttiana tomato (Bougainvillea Tomato Red)
Bougainvillea x buttiana variegata dr bhaba (Bougainvillea Orange Fls, Variegated Leaves)
Bougainvillea x buttiana variegata dr rao (Bougainvillea Dr Rao)
Bougainvillea x buttiana variegata rosea (Bougainvillea Pink Variegated)
Calamus species (Cane Palm)
Campsis grandiflora, Tecoma grandiflora, Campsis chinensis (Trumpet Vine - Large Flowered)
Cardiospermum halicacabum (Balloon Vine, Heartseed)
Chonemorpha macrophylla, C. fragrans (Frangipani Vine White)
Cissus discolor (Rex Begonia Vine)
Cissus quadrangularis (Veld Grape, Veldt Grape, Winged Treebine)
Cissus tetrastigma voinierianum (Chestnut Plant, Lizard Vine)
Clematis gouriana, Clematis paniculata (Common Clematis)
Clematis species (Clematis)
Clerodendrum splendens (Clerodendrum Splendens)
Clerodendrum thomsonae varigata (Clerodendrum Thomsonae Varigated)
Clerodendrum thomsonae, C. balfouri (Bleeding Heart Vine)
Clerodendrum wallichii (Chandelier Vine, Waterfall Vine)
Clerodendrum x speciosum (Glory Bower)
Clitoria ternatea (Mussel Shell Climber, Butterfly Pea)
Combreatum comosum (Combreatum Red, Poiveria Comosum)
Combreatum decandrum (Combreatum Orange Flowered)
Combreatum erythrophyllum (Orange Flower Vine, Fur Ball Vine)
Cryptostegia grandiflora (India Rubber Vine)
Crytocereus anthonyans (Anthonys Rick Rack)
Dichidia pectenoides (Ant Plant, Balloon Climber)
Dinochloa scandens (Bamboo - Black Creeping)
Dioclea bambusifolia (Bamboo Like Climber)
Dioscorea bulbifera (Air Potato, Yam)
Doxantha unguis-cati, Macfadyena unguis-cati, Bignonia unguis-cati (Cats Claw)
Echites caryophyllata (Echites, Madhu Malathi)
Echites caryophyllata var macrophylla (Echites, Malathi)
Epipremnum aureum goldii (Money Plant Golden)
Epipremnum aureum hicolor (Money Plant Variegated)
Epipremnum aureum marble prince (Money Plant Marble Prince, Money Plant Enjoy, Moneyplant N'joy)
Epipremnum aureum marble queen, Scindapsus aureus marble queen (Marble Queen Money Plant)
Epipremnum aureum, Scindapsus aureus (Money Plant)
Epipremnum pinnatum (Epipremnum Pinnatum)
Ficus pumila (Ficus Repens, Creeping Fig)
Ficus pumila marginata (Ficus Creeping Variegated Margins)
Ficus radicans (Rooting Fig)
Ficus radicans variegata (Climbing Fig, Variegated Rooting Fig)
Freycinetia cumingiana, Freycinetia multiflora (Climbing Pandanus)
Gloriosa superba (Glory Lily, Climbing Lily, Crisped Glory Lily)
Hedera helix (English Ivy, Ivy)
Hedera helix variegata (Ivy Variegated)
Hiptage madablota (Hiptage)
Holmskioldia sanguinea (Cup And Saucer, Parasol Flower, Rustyshield, Chinese Hat Plant)
Holmskioldia sanguinea lutea (Yellow Cup And Saucer, Parasol Flower, Rustysheeld, Chinese Hat Plant)
Hoya kerrii variegata (Heart Leaf Hoya)
Hoya species (Hoya)
Ipomoea aquatica (Water Ipomea, Water Morning Glory, Swamp Cabbage, Aquatic Morning Glory, Chinese Water Spinach)
Ipomoea arborescens, Convolvulus arborescens (Casahuate Tree, Palo Blanco, White Morning Glory Tree, Tree Morning Glory)
Ipomoea batatas black ace (Ipomoea Black Ace)
Ipomoea batatas purpurea (Ipomoea Purpurea)
Ipomoea beravieusis (Ipomoea Candy King)
Ipomoea campanulata
Ipomoea hederifolia, Ipomoea coccinea var. hederifolia (Quamoclit Coccinea, Scarlet Morning Glory)
Ipomoea horsfalliae (Crimson Ipomea)
Ipomoea lobata, I.versicolor (Spanish Flag)
Ipomoea palmata (Railway Creeper)
Ipomoea palmata alba (Ipomea Alba, White Railway Creeper)
Ipomoea pinnata, Quamoclit pinnata (Star Ipomoea, Cypress Vine)
Ipomoea purpurea (Common Morning Glory, Tall Morning Glory, Purple Morning Glory, Garden Morning Glory)
Ipomoea purpurea variegata (Purple Morning Glory Variegated)
Ipomoea tricolor (Ipomoea Pink Prince, Rubro Coerulea)
Ipomoea tuberosa, Merremia tuberosa (Ipomoea Tuberosa, Wood Rose, Ceylon Morning Glory, Merremia Tuberosa)
Jacquemontia violacea (Jacquemontia)
Jasminum auriculatum, Jasminum molle (Jasmine, Jui)
Jasminum flexile (Sayali)
Jasminum humile, J. wallichianum, J. revolutum, J. pubigerum (Yellow Jasmine, Italian Jasmine)
Jasminum nitidum (Angel Wing Jasmine, Royal Jasmine, Shining Jasmine, Star Jasmine, Windmill Jasmin)
Jasminum officinalis (White Jasmine, Chameli, Jai, Common Jasmine, True Jasmine, Poet's Jasmine)
Jasminum polyanthum (Italian Jasmine, Pink Jasmine, Winter Jasmine, Chinese Jasmine)
Lagenaria sceraria standi (Bottle Gourd)
